Date,Actual,Forecasted
2010-05-21 00:00:00,34.61714172363281,34.821617440530886
2010-05-24 00:00:00,35.251426696777344,35.08334563976157
2010-05-25 00:00:00,35.031429290771484,35.21841924701189
2010-05-26 00:00:00,34.87285614013672,35.26675034972282
2010-05-27 00:00:00,36.19285583496094,35.32376647897642
2010-05-28 00:00:00,36.6971435546875,35.324450370102745
2010-06-01 00:00:00,37.26142883300781,35.737051148952396
2010-06-02 00:00:00,37.7071418762207,35.76650489649187
2010-06-03 00:00:00,37.58856964111328,35.79585852717535
2010-06-04 00:00:00,36.56571578979492,35.75966665447011
2010-06-07 00:00:00,35.84857177734375,35.894637808408774
2010-06-08 00:00:00,35.61857223510742,35.95970603540179
2010-06-09 00:00:00,34.74285888671875,35.923612595146864
2010-06-10 00:00:00,35.78714370727539,35.88561493586729
2010-06-11 00:00:00,36.21571350097656,35.781771454695566
2010-06-14 00:00:00,36.325714111328125,35.72798004076516
2010-06-15 00:00:00,37.09857177734375,35.73945920335256
2010-06-16 00:00:00,38.17856979370117,35.657420912517274
2010-06-17 00:00:00,38.83856964111328,35.58173385453089
2010-06-18 00:00:00,39.15285873413086,35.449929706917565
2010-06-21 00:00:00,38.5957145690918,35.370131002506334
2010-06-22 00:00:00,39.121429443359375,35.393451486469075
2010-06-23 00:00:00,38.709999084472656,35.3343503129632
2010-06-24 00:00:00,38.42856979370117,35.291206235565305
2010-06-25 00:00:00,38.099998474121094,35.20130439630531
2010-06-28 00:00:00,38.32857131958008,35.28954552910498
2010-06-29 00:00:00,36.5957145690918,35.37998204237337
2010-06-30 00:00:00,35.932857513427734,35.3914301650755
2010-07-01 00:00:00,35.49714279174805,35.42071994964763
2010-07-02 00:00:00,35.27714157104492,35.403446653647975
2010-07-06 00:00:00,35.51856994628906,35.85567828758547
2010-07-07 00:00:00,36.952857971191406,35.92421211828598
2010-07-08 00:00:00,36.869998931884766,36.00449215548831
2010-07-09 00:00:00,37.08856964111328,36.030365299608405
2010-07-12 00:00:00,36.755714416503906,36.41864446424649
2010-07-13 00:00:00,35.97142791748047,36.58824169872529
2010-07-14 00:00:00,36.104286193847656,36.663168040838144
2010-07-15 00:00:00,35.92142868041992,36.74302159692196
2010-07-16 00:00:00,35.70000076293945,36.76090462382725
2010-07-19 00:00:00,35.08285903930664,37.100389204395526
2010-07-20 00:00:00,35.98428726196289,37.24698587238539
2010-07-21 00:00:00,36.31999969482422,37.295067988388894
2010-07-22 00:00:00,37.00285720825195,37.34704424750872
2010-07-23 00:00:00,37.13428497314453,37.3358725965761
2010-07-26 00:00:00,37.040000915527344,37.59931698704798
2010-07-27 00:00:00,37.72571563720703,37.72529554556982
2010-07-28 00:00:00,37.279998779296875,37.75443597084691
2010-07-29 00:00:00,36.87285614013672,37.79076645164251
2010-07-30 00:00:00,36.75,37.766577900137584
2010-08-02 00:00:00,37.407142639160156,38.013688575915715
2010-08-03 00:00:00,37.41857147216797,38.14022119709289
2010-08-04 00:00:00,37.568572998046875,38.17099722208513
2010-08-05 00:00:00,37.38571548461914,38.21069715941071
2010-08-06 00:00:00,37.15571594238281,38.190325814005
2010-08-09 00:00:00,37.39285659790039,38.453945053787194
2010-08-10 00:00:00,37.058570861816406,38.585362074821525
2010-08-11 00:00:00,35.74142837524414,38.618653450208555
2010-08-12 00:00:00,35.970001220703125,38.659424147778225
2010-08-13 00:00:00,35.58571243286133,38.63767665188181
2010-08-16 00:00:00,35.37714385986328,38.89009191404426
2010-08-17 00:00:00,35.9957160949707,39.01499829638472
2010-08-18 00:00:00,36.15285873413086,39.039486468757616
2010-08-19 00:00:00,35.6971435546875,39.070739789274974
2010-08-20 00:00:00,35.66285705566406,39.03847485176881
2010-08-23 00:00:00,35.11428451538086,39.26543948527074
2010-08-24 00:00:00,34.27571487426758,39.38484243868109
2010-08-25 00:00:00,34.698570251464844,39.40495788411858
2010-08-26 00:00:00,34.325714111328125,39.43438116936553
2010-08-27 00:00:00,34.51714324951172,39.402471736751615
2010-08-30 00:00:00,34.64285659790039,39.65168946343825
2010-08-31 00:00:00,34.728572845458984,39.784957774124
2010-09-01 00:00:00,35.76142883300781,39.82059401951812
2010-09-02 00:00:00,36.02428436279297,39.86788011921008
2010-09-03 00:00:00,36.96714401245117,39.86526061037493
2010-09-07 00:00:00,36.83000183105469,40.37621479801673
2010-09-08 00:00:00,37.560001373291016,40.440690292464815
2010-09-09 00:00:00,37.58142852783203,40.51440277321691
2010-09-10 00:00:00,37.630001068115234,40.52348132732288
2010-09-13 00:00:00,38.1485710144043,40.88364543618561
2010-09-14 00:00:00,38.29428482055664,41.04424182396728
2010-09-15 00:00:00,38.60285568237305,41.09670944730803
2010-09-16 00:00:00,39.5099983215332,41.152942071845196
2010-09-17 00:00:00,39.33856964111328,41.138107432010614
2010-09-20 00:00:00,40.461429595947266,41.40306498315003
2010-09-21 00:00:00,40.538570404052734,41.52507999562779
